oaID,OA21CD,GlobalID,lsoaID,lsoa21cd,lsoa21nm,msoaID,msoa21cd,msoa21nm,ladcd,ladnm,households,population,CHR,EYA,EE,EDU,FIN,FR,PHC,POS,RSPF,SER,SCL,totEmp_poiWeight,wpPop,wpPop_scaled2LsoaJob,primaryEdu,secondaryEdu,higherEdu,urbanType,popCentroid_x,popCentroid_y,LSOA11CD,imd10
8535,E00031994,72c60324-7e3c-4f45-ac3b-38f114f4dec0,1493,E01006317,Wigan 001C,259,E02001287,Wigan 001,E08000010,Wigan,134,296,0,0,0,41.59653001,0,0,0,0,0,0,0,41.59653001,24,28,191,0,0,1,356183.721,410794.993,E01006317,7
8536,E00028490,3e5516af-7112-4b56-93a5-bd68880c3800,811,E01005622,Salford 018A,39,E02001174,Salford 018,E08000006,Salford,135,337,0,0,0,6.625665412,0,0,0,6.81936546,0,0,0,6.625665412,45,51,330,0,0,1,379355.597,400438.759,E01005622,4
8537,E00024820,01298c40-113b-494d-a420-cf08769229a0,139,E01004906,Bolton 032E,343,E02001015,Bolton 032,E08000001,Bolton,140,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,374655.399,405523.2,E01004906,2
8538,E00032235,4d7fd040-e7a5-489a-8b60-c5979b3b2deb,1535,E01006359,Wigan 014E,150,E02001300,Wigan 014,E08000010,Wigan,106,269,4.479811982,11.75380217,0,21.80170099,0,0,53.86832342,2.893629328,0,0,0,91.90363856,128,156,420,0,0,1,355558.141,404626.532,E01006359,2
8539,E00031716,ccb432df-c889-4595-8b82-afa4c8562d57,1429,E01006253,Wigan 005A,65,E02001291,Wigan 005,E08000010,Wigan,134,299,0,0,0.363549505,0,0.159639007,2.301390429,0,0,0.278711193,0,0,3.103290134,18,51,0,0,0,1,356202.781,407185.969,E01006253,2
8540,E00024484,9f5048e0-f07c-4613-a474-334ce6b4b303,72,E01004838,Bolton 018B,291,E02001001,Bolton 018,E08000001,Bolton,153,496,0,0,0,0,0,0,0,0,0,20.6678111,0,20.6678111,106,159,0,0,0,1,369371.456,407749.09,E01004838,2
8541,E00025102,9dd025d8-4119-4a4a-a0e6-1e3e22808645,190,E01004957,Bury 007D,180,E02001025,Bury 007,E08000002,Bury,133,328,0,0,0,0,0,0.640123229,0,0.807608632,0,0,0,0.640123229,15,19,0,0,0,1,381988.48,411200.534,E01004957,1
8542,E00030589,7f1cb699-1237-4587-aed3-3c36ee6a2cff,1215,E01006038,Tameside 022D,316,E02001250,Tameside 022,E08000008,Tameside,129,305,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,395651.285,396236.323,E01006038,6
8543,E00025331,7614a0e3-e920-486f-9a7c-446c3853daff,236,E01005003,Bury 014E,22,E02001032,Bury 014,E08000002,Bury,164,314,0,0,2.370625518,0,0,0,0,0,1.907094354,1.356632687,0,5.634352559,9,19,0,0,0,1,377762.104,408040.957,E01005003,2
8544,E00176083,956c0264-f019-4e9c-9f02-b7ba5d915d7d,1633,E01033685,Manchester 003F,53,E02001047,Manchester 003,E08000003,Manchester,126,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,387941.508,403162.158,E01033685,4
8545,E00171684,059b6d60-0b9f-4f63-9329-e1f5c587cc27,160,E01004927,Bolton 010C,143,E02000993,Bolton 010,E08000001,Bolton,242,541,0,0,0,0,0,0,0,0,0,0,0,0,397,746,0,0,0,1,372324.028,411120.193,E01004927,1
8546,E00031499,e5c3e63b-3b1d-4735-8634-1e9dd3dad109,1392,E01006216,Wigan 026C,28,E02001312,Wigan 026,E08000010,Wigan,147,377,0,0,0,0,0,0,0,7.650847365,0,0,0,0,0,0,0,0,0,1,360974.155,401385.536,E01006216,6
8547,E00175846,6532e413-1148-4fbd-8e21-5ba945b7a483,1614,E01033664,Manchester 054D,97,E02006902,Manchester 054,E08000003,Manchester,93,150,0,0,108.8382115,0,1.447429167,36.43333798,0,0,4.686026293,0.204305624,3.82803126,155.4373418,888,2799,0,0,0,1,384422.292,398737.048,E01033664,4
8548,E00028821,ce5225a4-e0db-48b4-bab1-20b228235c8d,871,E01005690,Salford 009C,48,E02001165,Salford 009,E08000006,Salford,118,278,0,4.719226054,0,0,0,0,0,5.168475322,0.199124962,37.65397733,0,42.57232835,120,139,0,0,0,1,376906.673,401366.607,E01005690,4
8549,E00026471,402cfc5b-08ca-4c4b-bb3d-e3d025ccacb7,438,E01005227,Manchester 009D,190,E02001053,Manchester 009,E08000003,Manchester,130,306,0,2.57206318,0,0,0,0,0,0,0,0,0,2.57206318,20,30,0,0,0,1,386503.174,401544.24,E01005227,1
8550,E00030218,a0876cd9-7122-4c5e-a5bb-5a0845091c6d,1141,E01005964,Tameside 019B,295,E02001247,Tameside 019,E08000008,Tameside,147,320,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,1,391769.02,397252.094,E01005964,5
8551,E00024888,eefb581a-a3cf-4696-bd6c-62628f100294,146,E01004913,Bolton 024C,228,E02001007,Bolton 024,E08000001,Bolton,128,295,0,0,0,27.00811451,0,0,0,2.549313668,0,0,0,27.00811451,146,146,270,0,0,1,375844.245,407907.654,E01004913,4
8552,E00031559,d78ae452-0e5e-4ef4-a383-c275c9ade06a,1402,E01006226,Wigan 035E,225,E02001321,Wigan 035,E08000010,Wigan,199,418,0,0,0,0,0,0,0,4.313475421,0,0,0,0,0,0,0,0,0,1,358021.262,398727.745,E01006226,6
8553,E00024186,53200013-15ff-40cf-b877-529e61cca292,5,E01004770,Bolton 003B,1,E02000986,Bolton 003,E08000001,Bolton,131,305,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,1,372288.544,412551.043,E01004770,7
8554,E00032241,e564cc27-419a-4675-840c-9fd47d1387b9,1537,E01006361,Wigan 010E,187,E02001296,Wigan 010,E08000010,Wigan,105,253,0,0,0,0,0,0,22.79000306,21.91761809,66.61332778,0,0,89.40333083,68,113,0,0,0,1,356142.979,406096.469,E01006361,1
8555,E00032143,89347f91-01a4-4cc0-a4f0-a345515b731a,1523,E01006347,Wigan 040E,196,E02001326,Wigan 040,E08000010,Wigan,126,224,0,0,0,0,0,0,0,0,0,1.173799195,0,1.173799195,0,0,0,0,0,1,362360.288,397201.862,E01006347,10
8556,E00027953,21511f6f-1c5e-4460-bbc0-36388ba76c69,713,E01005518,Rochdale 001A,130,E02001132,Rochdale 001,E08000005,Rochdale,156,340,0,0,0,0,0,0,0,3.85244521,0,0,1.851625438,1.851625438,0,0,0,0,0,1,394235.895,418169.098,E01005518,3
8557,E00173013,a31808a7-a1df-44bf-a2d8-5eb45829b1fd,840,E01005651,Salford 010D,264,E02001166,Salford 010,E08000006,Salford,100,479,0,0,0,0,0,0,6.896437394,0,0,0.237974458,0,7.134411852,148,179,0,0,0,1,383362.549,401748.232,E01005651,2
8558,E00180911,5b7b1616-bd49-401d-b2d2-6f805f0ae633,491,E01005285,Manchester 025D,84,E02001069,Manchester 025,E08000003,Manchester,67,189,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,1,384862.44,395482.269,E01005285,1
8559,E00028987,ef2a9575-1839-4ffa-8a5f-e1ccf9b1583f,901,E01005722,Salford 021E,276,E02001177,Salford 021,E08000006,Salford,122,245,0,3.518174525,0,0,0,0,16.86297755,0,0,0,0,20.38115207,16,20,0,0,0,1,379401.269,398706.13,E01005722,1
8560,E00025001,ba22f6fd-1508-47c3-a232-6abf305170d7,167,E01004934,Bolton 035B,142,E02001018,Bolton 035,E08000001,Bolton,127,326,0,0,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,1,365095.2,404426.342,E01004934,5
8561,E00181800,d16bda18-c172-4fca-841b-7c668a0d6976,624,E01005427,Oldham 022C,49,E02001119,Oldham 022,E08000004,Oldham,48,235,0,0,0,23.68158727,0,0,0,0,8.194272431,0,0,31.8758597,299,1184,210,0,0,1,393424.135,404661.446,E01005427,1
8562,E00032454,ae1e8668-e236-471e-b676-a9dfff3bc9bb,1579,E01006403,Wigan 021G,299,E02001307,Wigan 021,E08000010,Wigan,111,270,0,0,0,6.765100685,0.310032594,0.909559567,0,0,0.248286372,0,0,8.232979219,62,81,210,0,0,1,356616.1,403237.539,E01006403,8
8563,E00026868,98a467df-1e3e-4f9e-ab05-8e657ad51171,517,E01005312,Manchester 036E,115,E02001080,Manchester 036,E08000003,Manchester,110,226,0,0,0,0,0,0,48.27243147,0,0,0,0,48.27243147,0,0,0,0,0,1,385924.08,393309.368,E01005312,3
8564,E00031296,818264db-08e2-43b3-8008-13da702a9e4e,1355,E01006178,Trafford 014E,243,E02001272,Trafford 014,E08000009,Trafford,118,271,0,0,0,0,0,0,0,0.827858025,0,0,0,0,3,5,0,0,0,1,379993.894,391748.575,E01006178,9
8565,E00029407,fc72267d-cff3-4484-bf6b-2325265c6e2d,991,E01005813,Stockport 033B,101,E02001219,Stockport 033,E08000007,Stockport,107,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,390434.562,386451.968,E01005813,9
8566,E00024314,72c2e500-2dac-4e6f-b256-c0bffefd63f2,29,E01004794,Bolton 013C,241,E02000996,Bolton 013,E08000001,Bolton,151,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,373844.82,410810.675,E01004794,1
8567,E00026332,8222696f-fa10-49a2-b3fe-5f0dc29856be,412,E01005198,Manchester 023D,256,E02001067,Manchester 023,E08000003,Manchester,122,394,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,1,387980.696,395357.575,E01005198,1
8568,E00031253,bb531110-ba2e-46a1-bcfb-912c31c6a75e,1347,E01006170,Trafford 013C,245,E02001271,Trafford 013,E08000009,Trafford,106,271,0,0,0,0,0,0,0,9.902364276,0,0,19.87371741,19.87371741,14,32,0,0,0,1,377397.408,392903.145,E01006170,8
8569,E00024703,4e17dd23-9bb2-4aac-b0ce-711ea4c4d6a1,112,E01004878,Bolton 023E,302,E02001006,Bolton 023,E08000001,Bolton,132,459,0,0,0,0,0,0,5.032588836,2.53848281,7.025648905,0,0.302825682,12.36106342,58,58,0,0,0,1,370858.725,407230.325,E01004878,3
8570,E00026258,d523316a-b6b0-47a9-89e6-2ce45a9f6b6c,405,E01005189,Manchester 017D,194,E02001061,Manchester 017,E08000003,Manchester,135,247,0,0,0,0,0.159639007,4.864242676,0,5.383184393,11.2670169,0,9.973729644,26.26462823,45,135,0,0,0,1,388401.365,396288.152,E01005189,1
8571,E00026071,231ff615-184d-4bcc-840c-827c013d38a2,361,E01005142,Manchester 058A,157,E02006915,Manchester 058,E08000003,Manchester,124,401,0,0,0,0,1.61308003,12.01225045,0,1.159926267,0.319620003,0.721980312,0,14.66693079,69,98,0,0,0,1,383963.248,401297.194,E01005142,1
8572,E00026212,30589f5a-ef66-4909-af19-370643b60342,387,E01005171,Manchester 045E,120,E02001089,Manchester 045,E08000003,Manchester,131,350,0,0,0,0,0,0,0,0,0,0,0,0,52,105,0,0,0,1,385383.37,389881.931,E01005171,3
8573,E00031368,da59fbf8-0ea4-48d5-b9ed-47d5d3d3ba85,1362,E01006186,Trafford 003B,129,E02001261,Trafford 003,E08000009,Trafford,155,306,0,0,59.51166515,0,0,88.59514818,0,0,18.45736585,48.86075369,0,215.4249329,1066,5003,0,0,0,1,380782.041,396142.835,E01006186,4
8574,E00031269,6bbe22c0-3661-4a0b-a200-6d5e13e15158,1348,E01006171,Trafford 013D,245,E02001271,Trafford 013,E08000009,Trafford,117,292,0,0,0,0,0,0,0,0,0,0,0,0,15,38,0,0,0,1,376474.353,392250.001,E01006171,3
8575,E00032305,295addd4-f843-45d6-9df3-c034f70ff9f8,1551,E01006375,Wigan 008E,333,E02001294,Wigan 008,E08000010,Wigan,195,416,0,5.563361327,0,0,0,0,4.417460439,36.47209452,0,0,0,9.980821766,276,440,0,0,0,1,358083.165,406393.636,E01006375,5
8576,E00181653,881528f7-6796-43c6-88b0-0c90aa96c60f,883,E01005702,Salford 003A,317,E02001159,Salford 003,E08000006,Salford,110,209,0,0,0,0,0,0,0,1.966394307,0,62.48589481,0,62.48589481,520,621,0,0,0,1,373529.626,404499.393,E01005702,2
8577,E00029701,94bb7abb-f083-4d8b-ad06-78e76da8ba51,1047,E01005869,Stockport 006D,166,E02001192,Stockport 006,E08000007,Stockport,131,369,0,0,0,0,0.159639007,7.422884923,0,5.784490167,0,0,0,7.58252393,1024,1731,0,0,0,1,388002.996,392849.901,E01005869,7
8578,E00027120,f34c8004-6534-4e30-aaca-14c39cd11d63,563,E01005358,Oldham 001B,178,E02001098,Oldham 001,E08000004,Oldham,116,256,0,0,0.149411501,0,0.159639007,6.725184002,0,4.706543793,0.225264098,0,0,7.259498608,26,29,0,0,0,1,393419.159,409706.9,E01005358,3
8579,E00027761,79f67442-f386-4fbe-96e3-76696c7de0c6,678,E01005483,Rochdale 010D,327,E02001141,Rochdale 010,E08000005,Rochdale,72,146,0,0,0,0,0,11.18957213,0,0,0.701010539,0,0,11.89058267,11,15,0,0,0,1,389309.758,413744.445,E01005483,1
8580,E00027793,20fa6375-93e1-4bf4-a870-3fd377bbb05e,690,E01005495,Rochdale 005F,248,E02001136,Rochdale 005,E08000005,Rochdale,111,270,0,0,2.798372452,0,0,0,0,4.845708835,24.26360217,2.373359251,0,29.43533388,171,424,0,0,0,1,390110.929,414899.951,E01005495,3
8581,E00025549,2e21a7e4-0965-4afd-9078-b191a1df3914,282,E01005049,Bury 003D,242,E02001021,Bury 003,E08000002,Bury,123,234,0,0,0,0,0,0,0,0.986086016,0,0,0,0,87,138,0,0,0,1,377320.521,413551.962,E01005049,8
8582,E00029409,05b71bea-5663-4e98-8469-fc386a47c493,991,E01005813,Stockport 033B,101,E02001219,Stockport 033,E08000007,Stockport,109,231,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,390304.436,386430.528,E01005813,9
8583,E00026833,894a05e6-53e8-4b37-9c68-b644fd4887cb,1629,E01033680,Manchester 028E,16,E02001072,Manchester 028,E08000003,Manchester,232,427,0,0,0,0,0,0,0,1.59002364,0,0,4.732858195,4.732858195,7,10,0,0,0,1,383235.763,395220.18,E01033680,3
8584,E00026575,3689f31f-b59b-47c8-81b5-b1208f9c9d9a,455,E01005247,Manchester 005A,220,E02001049,Manchester 005,E08000003,Manchester,133,308,0,0,2.922957527,0,0,0,0,0,0,0,0,2.922957527,0,0,0,0,0,1,389523.658,402097.58,E01005247,4
8585,E00029507,9694fd4a-f549-4f8c-a82a-e38cac4cd516,1008,E01005830,Stockport 027E,230,E02001213,Stockport 027,E08000007,Stockport,70,176,0,0,0,0,0,0,18.1032001,0.809874485,0,0,0,18.1032001,41,61,0,0,0,1,391033.779,388677.048,E01005830,6
8586,E00026700,a0d82376-0a02-402c-aa29-8f8e8e66f872,483,E01005275,Manchester 038B,223,E02001082,Manchester 038,E08000003,Manchester,151,302,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,384263.591,392791.798,E01005275,6
8587,E00181480,b4aa093b-bf18-460a-a241-ee64dcbbab56,1556,E01006380,Wigan 029D,191,E02001315,Wigan 029,E08000010,Wigan,146,345,0,0,1.290330667,0,0,0,0,3.275544007,0.334708448,0,1.958262338,3.583301453,90,166,0,0,0,1,371275.293,401179.612,E01006380,2
8588,E00027416,faea4474-4ce2-4e94-b7a2-7180f03e52d6,614,E01005413,Oldham 021B,163,E02001118,Oldham 021,E08000004,Oldham,136,349,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1,396774.699,404461.744,E01005413,9
8589,E00031150,a1b3bbfd-8011-484c-98c2-b47c31057310,1330,E01006153,Trafford 016D,42,E02001274,Trafford 016,E08000009,Trafford,130,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,376386.58,390610.041,E01006153,10
8590,E00030878,9ba490a1-f6ec-4bee-8af7-2fee8df2d94e,1268,E01006091,Trafford 019A,273,E02001277,Trafford 019,E08000009,Trafford,150,342,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,375707,389765.167,E01006091,9
8591,E00031394,8d170910-6be5-4744-831d-2567f8b6006f,1366,E01006190,Trafford 021B,335,E02001279,Trafford 021,E08000009,Trafford,129,352,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,1,378164.271,389667.042,E01006190,10
8592,E00025179,ea13deb6-42d7-4e25-93db-6f5057ec38d2,203,E01004970,Bury 022B,340,E02001040,Bury 022,E08000002,Bury,123,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,382207.615,405178.914,E01004970,8
8593,E00030332,a1e49115-5f3d-4cef-930d-bba5846c0a76,1168,E01005991,Tameside 024E,239,E02001252,Tameside 024,E08000008,Tameside,122,251,0,0,0,0,0,0,0,3.476618479,0,0,0,0,9,31,0,0,0,1,389714.759,395275.872,E01005991,4
8594,E00029575,cb1ffa07-7323-4ade-a965-c5da705eb7cd,1019,E01005841,Stockport 035D,345,E02001221,Stockport 035,E08000007,Stockport,129,285,0,0,4.026462675,0,0,0,0,36.57503517,1.19007448,1.607253669,0,6.823790824,38,105,0,0,0,1,392901.473,386671.207,E01005841,7
8595,E00030603,ecf355cb-2e76-4950-b71a-af3b92589e85,1220,E01006043,Tameside 030B,127,E02001258,Tameside 030,E08000008,Tameside,114,286,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,1,394934.977,393935.739,E01006043,3
8596,E00030127,d1c2961f-8b15-4d75-a678-6f1de1a339c3,1129,E01005951,Tameside 013C,104,E02001241,Tameside 013,E08000008,Tameside,134,298,0,82.81590211,1.598321503,0,0.296975916,0.830594589,0,0,0.655320179,18.11978903,0.857128343,105.1740317,86,148,0,0,0,1,392535.001,397816.019,E01005951,2
8597,E00024686,9fc863ce-ac0f-4f4a-9266-3592f7d4a0d0,106,E01004872,Bolton 029B,107,E02001012,Bolton 029,E08000001,Bolton,124,361,0,0,0,0,0,0,0,0,0.110294403,0,0,0.110294403,0,0,0,0,0,1,372596.171,406039.629,E01004872,2
8598,E00029941,07d45f40-cb7b-4e3c-b3e8-2540c836ebab,1087,E01005909,Stockport 029A,231,E02001215,Stockport 029,E08000007,Stockport,132,290,0,0,0,0,0,0,0,0.990231394,0,0,0,0,11,61,0,0,0,1,396250.596,388382.5,E01005909,9
8599,E00027889,26d04590-25e5-4dd7-861a-7a315a48e597,700,E01005505,Rochdale 018E,64,E02001149,Rochdale 018,E08000005,Rochdale,123,228,0,95.91699485,0,42.15551607,0,0,0,0,0,0,0,138.0725109,51,86,630,0,0,1,384792.034,410579.798,E01005505,3
8600,E00026807,f22a59ff-6b69-4ba9-95a0-4c7e58fecdec,501,E01005295,Manchester 049E,117,E02001093,Manchester 049,E08000003,Manchester,135,286,0,0,0,0,0,0,0,0.808176088,12.67193747,0,0,12.67193747,2,6,0,0,0,1,383320.771,388361.976,E01005295,4
8601,E00028846,5ebc033c-124c-4574-9a01-675bfc5ee278,879,E01005698,Salford 012E,260,E02001168,Salford 012,E08000006,Salford,145,380,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1,378051.847,401023.012,E01005698,1
8602,E00026462,a950cd8c-1ff6-40ba-bd64-90e7e2c1383d,435,E01005224,Manchester 007B,85,E02001051,Manchester 007,E08000003,Manchester,111,265,0,0,0.883778987,7.912951777,0.569408779,17.83522643,9.811303489,0.512220269,1.994100841,0.966288543,27.25081259,67.22387143,244,528,630,0,0,1,386965.213,401830.993,E01005224,2
8603,E00030735,459e6f3c-a541-476b-bd1d-7ea70de9f9c1,1244,E01006067,Tameside 009A,162,E02001237,Tameside 009,E08000008,Tameside,103,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,397825.474,399300.428,E01006067,8
8604,E00026841,e784ee64-a90a-4b2c-9376-a5e28bf444cc,1634,E01033686,Manchester 028F,16,E02001072,Manchester 028,E08000003,Manchester,180,315,0,0,0,0,0.159639007,11.18319573,0,0,0,0,3.09793727,14.44077201,47,81,0,0,5000,1,382828.951,395141.422,E01033686,2
8605,E00032225,d093e348-3dcd-4e26-80cf-d8fefdddc633,1533,E01006357,Wigan 010C,187,E02001296,Wigan 010,E08000010,Wigan,116,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,355388.899,405236.614,E01006357,1
8606,E00024609,98c96b04-4e99-40d5-9073-eaa11946cc24,96,E01004862,Bolton 033B,40,E02001016,Bolton 033,E08000001,Bolton,98,231,0,0,0,51.02086056,0,0,0,0,0,0,0,51.02086056,40,40,330,0,0,1,373052.785,405418.55,E01004862,1
8607,E00024670,660766fe-7af9-4754-8f02-8d4bd998c8b5,107,E01004873,Bolton 029C,107,E02001012,Bolton 029,E08000001,Bolton,126,414,0,0,0,0,0,0,0,0.896380037,0,0,0,0,3,21,0,0,0,1,372456.436,406425.523,E01004873,2
8608,E00031769,d7743062-4222-4b4d-b7f4-2c57f45b305e,1440,E01006264,Wigan 036D,319,E02001322,Wigan 036,E08000010,Wigan,124,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,356829.934,399323.862,E01006264,9
8609,E00024584,9e097d74-a9ec-4493-9f20-d16b7851044a,91,E01004857,Bolton 027D,181,E02001010,Bolton 027,E08000001,Bolton,123,367,0,0,0,0,0,0,0,0,0.472417066,59.057891,0,59.53030806,44,59,0,0,0,1,373616.58,406447.161,E01004857,1
8610,E00025111,cd7e1bbe-9fe5-4780-9236-1fd3f3f82398,200,E01004967,Bury 005D,175,E02001023,Bury 005,E08000002,Bury,117,298,0,0,0,0,0,0,0,1.991575142,0,0,0,0,1,2,0,0,0,1,379868.21,412301.6,E01004967,10
8611,E00025536,3990a3f5-6dbf-4cd9-8b76-04e7623c480a,281,E01005048,Bury 002D,290,E02001020,Bury 002,E08000002,Bury,131,326,0,0,0.588940945,0,0.159639007,1.677440767,0,0,1.154106604,0,0,3.580127323,57,137,0,0,0,1,377836.96,415043.204,E01005048,10
8612,E00029105,f5dbbf95-3c35-449b-b176-c7417f0da3c2,927,E01005748,Stockport 005D,189,E02001191,Stockport 005,E08000007,Stockport,127,312,0,0,0,0,0,0,0,0,0,3.860124467,0,3.860124467,3,55,0,0,0,1,394411.288,391997.922,E01005748,9
8613,E00026683,80b4ac20-e014-4ae7-b9b2-c75d9b5011bb,476,E01005268,Manchester 046C,274,E02001090,Manchester 046,E08000003,Manchester,137,309,0,0,0,0,0,1.091471481,0,0,0.321745136,0,0,1.413216617,43,81,0,0,0,1,382938.903,389862.279,E01005268,5
8614,E00026134,a7f483b1-56ce-4761-97bb-fae97469841c,379,E01005163,Manchester 004E,210,E02001048,Manchester 004,E08000003,Manchester,138,311,0,0,0,0,0,0,0,1.238163177,0,0,0,0,6,16,0,0,0,1,383725.299,402571.387,E01005163,2
8615,E00030397,a55a4e54-2730-42d4-8ba1-ef309d9913e9,1172,E01005995,Tameside 010B,200,E02001238,Tameside 010,E08000008,Tameside,139,367,0,0,0,0,0,0,0,2.296311692,0,0,0,0,0,0,0,0,0,1,391563.058,399020.013,E01005995,7
8616,E00025353,ca6e7af7-9c7c-4d5d-8a36-3e7a56516f3e,242,E01005009,Bury 016E,30,E02001034,Bury 016,E08000002,Bury,117,249,0,0,0,0,0,0,0,0,0,0,1.758521111,1.758521111,8,13,0,0,0,1,378779.33,407003.813,E01005009,1
8617,E00025735,0897f410-aabf-4422-aded-e1093e697265,316,E01005086,Manchester 049B,117,E02001093,Manchester 049,E08000003,Manchester,171,449,0,0,0,0,0,0,41.99109173,0,0,0,0,41.99109173,55,202,0,0,0,1,382867.719,388623.495,E01005086,1
8618,E00030928,2057e5a9-1a6e-457e-b05e-3da11a4485ff,1285,E01006108,Trafford 017E,237,E02001275,Trafford 017,E08000009,Trafford,114,290,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,1,371351.655,391063.427,E01006108,1
8619,E00030725,3b72d343-2bee-405b-a777-1a01d71130c6,1237,E01006060,Tameside 008A,280,E02001236,Tameside 008,E08000008,Tameside,122,285,0,0,0,0,0,0,0,0,0,0,0,0,94,169,0,0,0,1,396437.525,398843.705,E01006060,1
8620,E00028387,6408bf6c-b756-486a-b212-f2912ca142cf,1604,E01033330,Salford 033E,183,E02006959,Salford 033,E08000006,Salford,105,175,0,0,0,0,0.159639007,21.10809148,29.3517429,2.420894527,0,24.01084126,1.145471058,75.77578571,365,391,0,0,0,1,383003.099,399936.262,E01033330,1
8621,E00180936,82600e8c-ef74-4506-b901-3d35ad2098d5,351,E01005126,Manchester 045A,120,E02001089,Manchester 045,E08000003,Manchester,152,335,25.83374634,0,0,0,0.319278014,8.925595856,8.349918155,0.23911502,1.006604664,2.988416819,2.09256935,49.5161292,294,294,0,0,0,1,385852.38,391419.312,E01005126,4
8622,E00173018,e290fcba-b2aa-40ba-b810-7b50e0529aed,1645,E01033980,Salford 017G,147,E02001173,Salford 017,E08000006,Salford,249,591,0,0,0,9.011004556,0,0,0,0.996752787,11.72479667,0,1.445663473,22.1814647,76,886,330,0,0,1,381490.298,400235.579,E01032919,2
8623,E00030840,8af466fa-483b-474a-95b6-02749c582b6c,1262,E01006085,Trafford 027D,332,E02001285,Trafford 027,E08000009,Trafford,122,311,0,0,0,0,0,0,35.60121796,0,0,0,0,35.60121796,58,186,0,0,0,1,376225.832,386713.598,E01006085,10
8624,E00031232,41262eb9-bcd9-407e-9f99-79e678e63a3f,1342,E01006165,Trafford 012E,148,E02001270,Trafford 012,E08000009,Trafford,185,370,0,0,0.160222351,0,0,0,0,0,0.153434603,5.511704045,0,5.825360999,49,348,0,0,0,1,379059.432,392465.287,E01006165,7
8625,E00029929,6fd295ea-35aa-4a0c-94cf-7cab18cf7c18,1091,E01005913,Stockport 038D,212,E02001224,Stockport 038,E08000007,Stockport,112,215,0,0,1.850674019,0,0,0,0,0.986118334,0.243752755,0,0,2.094426774,4,50,0,0,0,1,394858.334,385344.16,E01005913,8
8626,E00029943,69f31c3c-fb27-4a24-a8cf-7adef44ed943,1088,E01005910,Stockport 029B,231,E02001215,Stockport 029,E08000007,Stockport,134,265,0,0,3.01772737,0,0,0,0,0,0,0,14.5905447,17.60827207,8,14,0,0,0,1,395934.44,388246.579,E01005910,4
8627,E00028502,a6e076e1-df62-4a0f-979f-4da95113041f,825,E01005636,Salford 020F,304,E02001176,Salford 020,E08000006,Salford,124,264,0,0,0,0,0,0,0,0,0,0,0,0,34,75,0,0,0,1,377119.571,399300.554,E01005636,5
8628,E00031348,b20d2002-6b3d-48e5-a78a-18c654f2254a,1356,E01006179,Trafford 008C,254,E02001266,Trafford 008,E08000009,Trafford,191,311,0,20.06662507,0,0,0,0,0,0,0,0,0,20.06662507,0,0,0,0,0,1,379361.568,394052.358,E01006179,3
8629,E00031337,b3e46bc9-2398-4f34-93bd-e5216ad7d7d2,1357,E01006180,Trafford 011D,318,E02001269,Trafford 011,E08000009,Trafford,132,285,1.788318651,0,0,0,0,0,7.458094681,0,0.577079866,0,0,9.823493198,10,14,0,0,0,1,379474.791,394470.908,E01006180,5
8630,E00026350,ac502eeb-a673-43b6-a1ec-ee13918a0a2f,420,E01005207,Manchester 006D,321,E02001050,Manchester 006,E08000003,Manchester,124,313,0,0,0,0,0,0,0,2.922608585,0,0,0,0,2,3,0,0,0,1,386302.511,402202.803,E01005207,2
8631,E00177748,b95d2ecd-61d4-4201-a7cb-529c1890b5ac,946,E01005768,Stockport 025A,233,E02001211,Stockport 025,E08000007,Stockport,109,252,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,1,385246.497,388677.081,E01005768,8
